seq_id,send_time_part_sec,send_time_part_nsec,recv_time_part_sec,recv_time_part_nsec
93,1706905718,494754666,1706905718,494806002
94,1706905718,494866633,1706905718,494913417
95,1706905718,494974114,1706905718,495030283
96,1706905718,495091231,1706905718,495147277
97,1706905718,495203422,1706905718,495255179
98,1706905718,495316007,1706905718,495390742
99,1706905718,495451661,1706905718,495503339
100,1706905718,495559481,1706905718,495638841
101,1706905718,495699494,1706905718,495750883
102,1706905718,495811596,1706905718,495872466
103,1706905718,495933062,1706905718,495995623
104,1706905718,496054126,1706905718,496108658
105,1706905718,496167294,1706905718,496214252
106,1706905718,496276540,1706905718,496323258
107,1706905718,496385636,1706905718,496432339
108,1706905718,496494800,1706905718,496561296
109,1706905718,496623663,1706905718,496674259
110,1706905718,496732858,1706905718,496783484
111,1706905718,496842049,1706905718,496896832
112,1706905718,496955255,1706905718,497006271
113,1706905718,497068605,1706905718,497115293
114,1706905718,497177633,1706905718,497224381
115,1706905718,497282825,1706905718,497333698
116,1706905718,497396039,1706905718,497443099
117,1706905718,497505539,1706905718,497552340
118,1706905718,497610759,1706905718,497657769
119,1706905718,497720261,1706905718,497774837
120,1706905718,497833387,1706905718,497884080
121,1706905718,497942683,1706905718,497989808
122,1706905718,498048292,1706905718,498099354
123,1706905718,498157934,1706905718,498208686
124,1706905718,498267200,1706905718,498313943
125,1706905718,498350083,1706905718,498397073
126,1706905718,498459552,1706905718,498506431
127,1706905718,498565048,1706905718,498619767
128,1706905718,498678348,1706905718,498729319
129,1706905718,498787849,1706905718,498834757
130,1706905718,498897138,1706905718,498944032
131,1706905718,499002521,1706905718,499057141
132,1706905718,499115737,1706905718,499166711
133,1706905718,499225262,1706905718,499276324
134,1706905718,499334853,1706905718,499385925
135,1706905718,499444505,1706905718,499499274
136,1706905718,499561726,1706905718,499608769
137,1706905718,499671212,1706905718,499717948
138,1706905718,499776559,1706905718,499823521
139,1706905718,499885913,1706905718,499933068
140,1706905718,499991639,1706905718,500042519
141,1706905718,500101127,1706905718,500151954
142,1706905718,500210548,1706905718,500257487
143,1706905718,500319962,1706905718,500370558
144,1706905718,500433063,1706905718,500480014
145,1706905718,500538505,1706905718,500589297
146,1706905718,500647867,1706905718,500694645
147,1706905718,500757121,1706905718,500807831
148,1706905718,500866497,1706905718,500913418
149,1706905718,500975840,1706905718,501022867
150,1706905718,501081600,1706905718,501132595
151,1706905718,501195387,1706905718,501254130
152,1706905718,501312894,1706905718,501359948
153,1706905718,501422407,1706905718,501469168
154,1706905718,501527895,1706905718,501574942
155,1706905718,501637363,1706905718,501683981
156,1706905718,501746450,1706905718,501793310
157,1706905718,501855718,1706905718,501914416
158,1706905718,501972948,1706905718,502024050
159,1706905718,502082878,1706905718,502141676
160,1706905718,502200502,1706905718,502251573
161,1706905718,502310401,1706905718,502361131
162,1706905718,502419972,1706905718,502470703
163,1706905718,502529441,1706905718,502584171
164,1706905718,502642714,1706905718,502693592
165,1706905718,502752298,1706905718,502799281
166,1706905718,502861719,1706905718,502908523
167,1706905718,502971023,1706905718,503025772
168,1706905718,503084266,1706905718,503135135
169,1706905718,503193744,1706905718,503244711
170,1706905718,503303270,1706905718,503354309
171,1706905718,503412831,1706905718,503479457
172,1706905718,503537941,1706905718,503592769
173,1706905718,503651375,1706905718,503725557
174,1706905718,503784128,1706905718,503834854
175,1706905718,503893457,1706905718,503975576
176,1706905718,504034270,1706905718,504085250
177,1706905718,504143858,1706905718,504206485
178,1706905718,504268844,1706905718,504319500
179,1706905718,504378171,1706905718,504429113
180,1706905718,504491410,1706905718,504538519
181,1706905718,504600979,1706905718,504651941
182,1706905718,504710570,1706905718,504765434
183,1706905718,504827836,1706905718,504890374
184,1706905718,504949029,1706905718,504999968
185,1706905718,505058569,1706905718,505109388
186,1706905718,505168035,1706905718,505214904
187,1706905718,505277323,1706905718,505327878
188,1706905718,505386439,1706905718,505444898
189,1706905718,505503614,1706905718,505558517
190,1706905718,505617172,1706905718,505663928
191,1706905718,505726382,1706905718,505777161
192,1706905718,505839515,1706905718,505890323
193,1706905718,505937188,1706905718,505999204
194,1706905718,506058122,1706905718,506106905
195,1706905718,506165802,1706905718,506217734
196,1706905718,506276730,1706905718,506325421
197,1706905718,506349634,1706905718,506398425
198,1706905718,506460783,1706905718,506509407
199,1706905718,506568467,1706905718,506623996
200,1706905718,506682929,1706905718,506731431
201,1706905718,506790349,1706905718,506838847
202,1706905718,506897655,1706905718,506946308
203,1706905718,507008559,1706905718,507057153
204,1706905718,507116086,1706905718,507164524
205,1706905718,507223402,1706905718,507271929
206,1706905718,507330759,1706905718,507382859
207,1706905718,507441851,1706905718,507500727
208,1706905718,507559693,1706905718,507608329
209,1706905718,507670666,1706905718,507719148
210,1706905718,507778063,1706905718,507826751
211,1706905718,507889055,1706905718,507937859
212,1706905718,508000151,1706905718,508048779
213,1706905718,508107780,1706905718,508156480
214,1706905718,508218841,1706905718,508264142
215,1706905718,508326506,1706905718,508378547
216,1706905718,508437651,1706905718,508493600
217,1706905718,508556259,1706905718,508605276
218,1706905718,508664324,1706905718,508712913
219,1706905718,508771874,1706905718,508820497
220,1706905718,508879589,1706905718,508928433
221,1706905718,508987308,1706905718,509035967
222,1706905718,509098263,1706905718,509147136
223,1706905718,509206226,1706905718,509258326
224,1706905718,509317267,1706905718,509366169
225,1706905718,509428509,1706905718,509473631
226,1706905718,509535984,1706905718,509584499
227,1706905718,509643589,1706905718,509695802
228,1706905718,509754803,1706905718,509803309
229,1706905718,509862200,1706905718,509910854
230,1706905718,509969848,1706905718,510018641
231,1706905718,510077472,1706905718,510133004
232,1706905718,510191861,1706905718,510247482
233,1706905718,510309832,1706905718,510360900
234,1706905718,510419891,1706905718,510468489
235,1706905718,510530856,1706905718,510579472
236,1706905718,510638447,1706905718,510690419
237,1706905718,510749424,1706905718,510797999
238,1706905718,510856860,1706905718,510908996
239,1706905718,510967996,1706905718,511020191
240,1706905718,511082521,1706905718,511131132
241,1706905718,511190060,1706905718,511238743
242,1706905718,511301037,1706905718,511349532
243,1706905718,511408516,1706905718,511460907
244,1706905718,511523268,1706905718,511571836
245,1706905718,511630818,1706905718,511683023
246,1706905718,511742052,1706905718,511814759
247,1706905718,511873694,1706905718,511929294
248,1706905718,511991649,1706905718,512057475
249,1706905718,512116398,1706905718,512168594
250,1706905718,512227579,1706905718,512303770
251,1706905718,512366140,1706905718,512414674
252,1706905718,512473572,1706905718,512542867
253,1706905718,512601725,1706905718,512650555
254,1706905718,512712948,1706905718,512761640
255,1706905718,512820678,1706905718,512879868
256,1706905718,512938824,1706905718,512987475
257,1706905718,513049853,1706905718,513098505
258,1706905718,513157465,1706905718,513216247
259,1706905718,513275121,1706905718,513327321
260,1706905718,513389671,1706905718,513438242
261,1706905718,513497197,1706905718,513546070
262,1706905718,513608448,1706905718,513656966
263,1706905718,513715972,1706905718,513771707
264,1706905718,513830567,1706905718,513889508
265,1706905718,513951826,1706905718,513997173
266,1706905718,514059539,1706905718,514108068
267,1706905718,514166983,1706905718,514215435
268,1706905718,514274515,1706905718,514330079
269,1706905718,514350150,1706905718,514398730
270,1706905718,514457641,1706905718,514506310
271,1706905718,514565284,1706905718,514627619
272,1706905718,514686469,1706905718,514735248
273,1706905718,514794190,1706905718,514842743
274,1706905718,514905064,1706905718,514953593
275,1706905718,515012562,1706905718,515061271
276,1706905718,515123603,1706905718,515172353
277,1706905718,515231303,1706905718,515279866
278,1706905718,515338826,1706905718,515387474
279,1706905718,515446378,1706905718,515501983
280,1706905718,515560861,1706905718,515609610
281,1706905718,515672038,1706905718,515720653
282,1706905718,515779623,1706905718,515828172
283,1706905718,515887065,1706905718,515935813
284,1706905718,515998454,1706905718,516047216
285,1706905718,516106466,1706905718,516155409
286,1706905718,516217746,1706905718,516271330
287,1706905718,516330546,1706905718,516386842
288,1706905718,516446001,1706905718,516495671
289,1706905718,516554895,1706905718,516604270
290,1706905718,516663442,1706905718,516712593
291,1706905718,516771760,1706905718,516821204
292,1706905718,516880404,1706905718,516929718
293,1706905718,516988897,1706905718,517038169
294,1706905718,517097196,1706905718,517146764
295,1706905718,517205897,1706905718,517261817
296,1706905718,517321033,1706905718,517370444
297,1706905718,517429571,1706905718,517479115
298,1706905718,517538256,1706905718,517584360
299,1706905718,517643506,1706905718,517692959
300,1706905718,517752053,1706905718,517801579
301,1706905718,517860755,1706905718,517910122
302,1706905718,517969254,1706905718,518018506
303,1706905718,518077616,1706905718,518133814
304,1706905718,518193031,1706905718,518242477
305,1706905718,518301649,1706905718,518356690
306,1706905718,518432865,1706905718,518482515
307,1706905718,518542057,1706905718,518595437
308,1706905718,518655201,1706905718,518708333
309,1706905718,518768084,1706905718,518817785
310,1706905718,518877453,1706905718,518927194
311,1706905718,518986776,1706905718,519039969
312,1706905718,519102697,1706905718,519152412
313,1706905718,519212101,1706905718,519261494
314,1706905718,519320416,1706905718,519369534
315,1706905718,519428409,1706905718,519474355
316,1706905718,519543863,1706905718,519593374
317,1706905718,519655482,1706905718,519701453
318,1706905718,519763629,1706905718,519812619
319,1706905718,519871509,1706905718,519927225
320,1706905718,519986052,1706905718,520035249
321,1706905718,520097349,1706905718,520146583
322,1706905718,520205583,1706905718,520254723
323,1706905718,520313645,1706905718,520392359
324,1706905718,520451306,1706905718,520500617
325,1706905718,520559614,1706905718,520638020
326,1706905718,520700138,1706905718,520749411
327,1706905718,520808369,1706905718,520880138
328,1706905718,520942217,1706905718,520991460
329,1706905718,521050338,1706905718,521099464
330,1706905718,521159605,1706905718,521208527
331,1706905718,521267122,1706905718,521319632
332,1706905718,521378554,1706905718,521427814
333,1706905718,521486643,1706905718,521548313
334,1706905718,521610006,1706905718,521658905
335,1706905718,521715246,1706905718,521771632
336,1706905718,521830199,1706905718,521879274
337,1706905718,521937774,1706905718,521986582
338,1706905718,522048303,1706905718,522097238
339,1706905718,522155842,1706905718,522227402
340,1706905718,522285976,1706905718,522334941
341,1706905718,522341614,1706905718,522394833
342,1706905718,522453739,1706905718,522503020
343,1706905718,522561950,1706905718,522617662
344,1706905718,522676497,1706905718,522722648
345,1706905718,522784755,1706905718,522830680
346,1706905718,522889774,1706905718,522939131
347,1706905718,522998396,1706905718,523048109
348,1706905718,523107378,1706905718,523153638
349,1706905718,523212844,1706905718,523265497
350,1706905718,523327620,1706905718,523376814
351,1706905718,523435685,1706905718,523491275
352,1706905718,523551510,1706905718,523600527
353,1706905718,523659501,1706905718,523708482
354,1706905718,523767454,1706905718,523816478
355,1706905718,523875036,1706905718,523927237
356,1706905718,523985790,1706905718,524037809
357,1706905718,524096334,1706905718,524148358
358,1706905718,524206912,1706905718,524255720
359,1706905718,524317387,1706905718,524376108
360,1706905718,524434644,1706905718,524486693
361,1706905718,524545260,1706905718,524594245
362,1706905718,524652823,1706905718,524701636
363,1706905718,524763333,1706905718,524812208
364,1706905718,524870750,1706905718,524919676
365,1706905718,524978277,1706905718,525027322
366,1706905718,525085826,1706905718,525134727
367,1706905718,525193256,1706905718,525248574
368,1706905718,525307134,1706905718,525355912
369,1706905718,525414404,1706905718,525463343
370,1706905718,525525043,1706905718,525570614
371,1706905718,525632303,1706905718,525681302
372,1706905718,525740632,1706905718,525789663
373,1706905718,525848477,1706905718,525897500
374,1706905718,525956383,1706905718,526005583
375,1706905718,526064463,1706905718,526120201
376,1706905718,526179134,1706905718,526225017
377,1706905718,526287141,1706905718,526332963
378,1706905718,526348774,1706905718,526398106
379,1706905718,526457119,1706905718,526506197
380,1706905718,526565010,1706905718,526617482
381,1706905718,526676384,1706905718,526725622
382,1706905718,526784568,1706905718,526833762
383,1706905718,526892671,1706905718,526948532
384,1706905718,527007438,1706905718,527056640
385,1706905718,527115581,1706905718,527164634
386,1706905718,527223460,1706905718,527272820
387,1706905718,527331718,1706905718,527384304
388,1706905718,527446448,1706905718,527493704
389,1706905718,527555445,1706905718,527604476
390,1706905718,527662997,1706905718,527715206
391,1706905718,527773662,1706905718,527832344
392,1706905718,527890860,1706905718,527942887
393,1706905718,528004616,1706905718,528053460
394,1706905718,528115212,1706905718,528164059
395,1706905718,528222614,1706905718,528271336
396,1706905718,528329758,1706905718,528382051
397,1706905718,528440616,1706905718,528492525
398,1706905718,528551045,1706905718,528603484
399,1706905718,528662051,1706905718,528727030
400,1706905718,528785527,1706905718,528837726
401,1706905718,528896284,1706905718,528971197
402,1706905718,529032932,1706905718,529078680
403,1706905718,529140397,1706905718,529212139
404,1706905718,529270772,1706905718,529319070
405,1706905718,529380192,1706905718,529429003
406,1706905718,529487314,1706905718,529536178
407,1706905718,529604036,1706905718,529662120
408,1706905718,529723251,1706905718,529771778
409,1706905718,529832901,1706905718,529881317
410,1706905718,529942414,1706905718,529990852
411,1706905718,530048825,1706905718,530100459
412,1706905718,530158520,1706905718,530207081
413,1706905718,530268248,1706905718,530316800
414,1706905718,530348266,1706905718,530397413
415,1706905718,530458992,1706905718,530520598
416,1706905718,530582187,1706905718,530627676
417,1706905718,530689265,1706905718,530738090
418,1706905718,530796515,1706905718,530845334
419,1706905718,530903713,1706905718,530955769
420,1706905718,531014155,1706905718,531062756
421,1706905718,531121174,1706905718,531169883
422,1706905718,531228338,1706905718,531276978
423,1706905718,531335385,1706905718,531390517
424,1706905718,531448967,1706905718,531497601
425,1706905718,531557276,1706905718,531605827
426,1706905718,531663844,1706905718,531712387
427,1706905718,531770373,1706905718,531818698
428,1706905718,531879842,1706905718,531925134
429,1706905718,531986265,1706905718,532034578
430,1706905718,532092553,1706905718,532224470
431,1706905718,532282465,1706905718,532343863
432,1706905718,532401786,1706905718,532453466
433,1706905718,532511772,1706905718,532560407
434,1706905718,532621909,1706905718,532670670
435,1706905718,532729008,1706905718,532780711
436,1706905718,532842081,1706905718,532887265
437,1706905718,532948403,1706905718,532993484
438,1706905718,533054641,1706905718,533128624
439,1706905718,533186610,1706905718,533241558
440,1706905718,533299890,1706905718,533348475
441,1706905718,533406657,1706905718,533451720
442,1706905718,533512882,1706905718,533558129
443,1706905718,533616124,1706905718,533664543
444,1706905718,533712951,1706905718,533775480
445,1706905718,533837046,1706905718,533882529
446,1706905718,533940903,1706905718,533986304
447,1706905718,534047882,1706905718,534096518
448,1706905718,534154868,1706905718,534203692
449,1706905718,534261997,1706905718,534307325
450,1706905718,534348803,1706905718,534394101
451,1706905718,534455661,1706905718,534501165
452,1706905718,534562761,1706905718,534608261
453,1706905718,534666731,1706905718,534712218
454,1706905718,534773801,1706905718,534816182
455,1706905718,534877765,1706905718,534929709
456,1706905718,534987999,1706905718,535039924
457,1706905718,535098321,1706905718,535147060
458,1706905718,535205445,1706905718,535250842
459,1706905718,535312407,1706905718,535358446
460,1706905718,535416818,1706905718,535465469
461,1706905718,535525126,1706905718,535570279
462,1706905718,535631337,1706905718,535676627
463,1706905718,535734634,1706905718,535786400
464,1706905718,535847508,1706905718,535896097
465,1706905718,535954472,1706905718,535999887
466,1706905718,536061325,1706905718,536106504
467,1706905718,536167635,1706905718,536215910
468,1706905718,536274005,1706905718,536322276
469,1706905718,536383368,1706905718,536428514
470,1706905718,536486594,1706905718,536535058
471,1706905718,536593084,1706905718,536647919
472,1706905718,536712277,1706905718,536780122
473,1706905718,536841206,1706905718,536889657
474,1706905718,536947693,1706905718,536999282
475,1706905718,537057334,1706905718,537105804
476,1706905718,537166927,1706905718,537212264
477,1706905718,537273759,1706905718,537325518
478,1706905718,537383809,1706905718,537432260
479,1706905718,537493441,1706905718,537545080
480,1706905718,537603042,1706905718,537651274
481,1706905718,537709263,1706905718,537757622
482,1706905718,537815638,1706905718,537863936
483,1706905718,537921983,1706905718,537983169
484,1706905718,538044251,1706905718,538092538
485,1706905718,538150537,1706905718,538214885
486,1706905718,538272861,1706905718,538318315
487,1706905718,538349399,1706905718,538402074
488,1706905718,538463604,1706905718,538509041
489,1706905718,538567367,1706905718,538616103
490,1706905718,538674530,1706905718,538720015
491,1706905718,538781584,1706905718,538827348
492,1706905718,538885674,1706905718,538931337
493,1706905718,538992946,1706905718,539038306
494,1706905718,539099889,1706905718,539142176
495,1706905718,539203772,1706905718,539252398
496,1706905718,539314365,1706905718,539359751
497,1706905718,539417913,1706905718,539463123
498,1706905718,539525393,1706905718,539570226
499,1706905718,539627767,1706905718,539675988
500,1706905718,539737084,1706905718,539782126
501,1706905718,539840001,1706905718,539888145
502,1706905718,539945660,1706905718,539990395
503,1706905718,540051051,1706905718,540102288
504,1706905718,540162938,1706905718,540214348
505,1706905718,540275056,1706905718,540319850
506,1706905718,540380618,1706905718,540425533
507,1706905718,540482991,1706905718,540530956
508,1706905718,540588506,1706905718,540636539
509,1706905718,540694119,1706905718,540742187
510,1706905718,540802907,1706905718,540847790
511,1706905718,540908447,1706905718,540962982
512,1706905718,541023625,1706905718,541074739
513,1706905718,541135469,1706905718,541183324
514,1706905718,541240875,1706905718,541289071
515,1706905718,541349715,1706905718,541400741
516,1706905718,541458275,1706905718,541506300
517,1706905718,541563881,1706905718,541612011
518,1706905718,541669540,1706905718,541714582
519,1706905718,541776338,1706905718,541834544
520,1706905718,541892612,1706905718,541941053
521,1706905718,541999148,1706905718,542044293
522,1706905718,542105566,1706905718,542147994
523,1706905718,542209442,1706905718,542254731
524,1706905718,542316070,1706905718,542359416
525,1706905718,542420689,1706905718,542466020
526,1706905718,542524137,1706905718,542569418
527,1706905718,542630712,1706905718,542679240
528,1706905718,542740556,1706905718,542785952
529,1706905718,542844115,1706905718,542889323
530,1706905718,542950587,1706905718,542995936
531,1706905718,543054169,1706905718,543102672
532,1706905718,543160895,1706905718,543206188
533,1706905718,543267464,1706905718,543312654
534,1706905718,543373959,1706905718,543419119
535,1706905718,543478759,1706905718,543530003
536,1706905718,543590736,1706905718,543638983
537,1706905718,543696618,1706905718,543744711
538,1706905718,543803287,1706905718,543847693
539,1706905718,543910973,1706905718,543956477
540,1706905718,544014519,1706905718,544063053
541,1706905718,544121202,1706905718,544169654
542,1706905718,544227704,1706905718,544272779
543,1706905718,544334083,1706905718,544385829
544,1706905718,544444077,1706905718,544492932
545,1706905718,544551184,1706905718,544596603
546,1706905718,544658018,1706905718,544703277
547,1706905718,544764669,1706905718,544809990
548,1706905718,544871358,1706905718,544916496
549,1706905718,544977810,1706905718,545022979
550,1706905718,545084262,1706905718,545142468
551,1706905718,545203736,1706905718,545255452
552,1706905718,545316741,1706905718,545390877
553,1706905718,545452185,1706905718,545500781
554,1706905718,545558793,1706905718,545639547
555,1706905718,545697709,1706905718,545746082
556,1706905718,545807353,1706905718,545874937
557,1706905718,545934310,1706905718,545982486
558,1706905718,546040082,1706905718,546088140
559,1706905718,546145750,1706905718,546200092
560,1706905718,546260821,1706905718,546318535
561,1706905718,546347205,1706905718,546396337
562,1706905718,546454500,1706905718,546499754
563,1706905718,546561062,1706905718,546609569
564,1706905718,546667684,1706905718,546716259
565,1706905718,546774369,1706905718,546822782
566,1706905718,546881022,1706905718,546955140
567,1706905718,547013318,1706905718,547068106
568,1706905718,547126271,1706905718,547184349
569,1706905718,547245677,1706905718,547291004
570,1706905718,547349139,1706905718,547394378
571,1706905718,547455713,1706905718,547501142
572,1706905718,547560493,1706905718,547605331
573,1706905718,547666089,1706905718,547711027
574,1706905718,547771818,1706905718,547816791
575,1706905718,547877483,1706905718,547928774
576,1706905718,547986384,1706905718,548034424
577,1706905718,548092110,1706905718,548136899
578,1706905718,548197646,1706905718,548242601
579,1706905718,548303373,1706905718,548348282
580,1706905718,548409070,1706905718,548453922
581,1706905718,548514683,1706905718,548559431
582,1706905718,548620270,1706905718,548665106
583,1706905718,548722697,1706905718,548773864
584,1706905718,548834616,1706905718,548879646
585,1706905718,548940461,1706905718,548985376
586,1706905718,549046214,1706905718,549090990
587,1706905718,549151945,1706905718,549196513
588,1706905718,549256858,1706905718,549304682
589,1706905718,549361907,1706905718,549409872
590,1706905718,549467187,1706905718,549514989
591,1706905718,549575410,1706905718,549626452
592,1706905718,549683649,1706905718,549731292
593,1706905718,549791719,1706905718,549836427
594,1706905718,549896694,1706905718,549944472
595,1706905718,550004727,1706905718,550052468
596,1706905718,550113005,1706905718,550160896
597,1706905718,550218334,1706905718,550266057
598,1706905718,550326542,1706905718,550384108
599,1706905718,550442045,1706905718,550493244
600,1706905718,550554152,1706905718,550599026
601,1706905718,550659907,1706905718,550704816
602,1706905718,550765512,1706905718,550810446
603,1706905718,550868401,1706905718,550913608
604,1706905718,550974639,1706905718,551019510
605,1706905718,551080237,1706905718,551125166
606,1706905718,551186089,1706905718,551231025
607,1706905718,551288737,1706905718,551343337
608,1706905718,551404227,1706905718,551449245
609,1706905718,551508225,1706905718,551552807
610,1706905718,551613196,1706905718,551661002
611,1706905718,551718340,1706905718,551766046
612,1706905718,551826486,1706905718,551896524
613,1706905718,551956915,1706905718,552004588
614,1706905718,552061829,1706905718,552109750
615,1706905718,552170149,1706905718,552221056
616,1706905718,552281517,1706905718,552326183
617,1706905718,552386570,1706905718,552434167
618,1706905718,552491428,1706905718,552539214
619,1706905718,552596429,1706905718,552644252
620,1706905718,552704764,1706905718,552752737
621,1706905718,552810042,1706905718,552857869
622,1706905718,552918338,1706905718,552962806
623,1706905718,553023221,1706905718,553074079
624,1706905718,553134562,1706905718,553179147
625,1706905718,553239565,1706905718,553284070
626,1706905718,553344455,1706905718,553392338
627,1706905718,553452680,1706905718,553500552
628,1706905718,553557859,1706905718,553605573
629,1706905718,553666079,1706905718,553723476
630,1706905718,553783991,1706905718,553828870
631,1706905718,553889219,1706905718,553975022
632,1706905718,554035432,1706905718,554083341
633,1706905718,554140639,1706905718,554204305
634,1706905718,554264709,1706905718,554312491
635,1706905718,554346464,1706905718,554395199
636,1706905718,554455998,1706905718,554500799
637,1706905718,554561560,1706905718,554609483
638,1706905718,554667200,1706905718,554715165
639,1706905718,554772780,1706905718,554823935
640,1706905718,554884727,1706905718,554932851
641,1706905718,554990793,1706905718,555036095
642,1706905718,555097087,1706905718,555142076
643,1706905718,555202856,1706905718,555273334
644,1706905718,555334050,1706905718,555382242
645,1706905718,555439835,1706905718,555481356
646,1706905718,555552765,1706905718,555597255
647,1706905718,555654557,1706905718,555708518
648,1706905718,555765863,1706905718,555813598
649,1706905718,555874040,1706905718,555918916
650,1706905718,555976203,1706905718,556020767
651,1706905718,556081129,1706905718,556125851
652,1706905718,556186320,1706905718,556230968
653,1706905718,556291279,1706905718,556335919
654,1706905718,556396338,1706905718,556440919
655,1706905718,556501318,1706905718,556549040
656,1706905718,556609455,1706905718,556657100
657,1706905718,556714380,1706905718,556762065
658,1706905718,556819346,1706905718,556867052
659,1706905718,556927475,1706905718,556972151
660,1706905718,557032520,1706905718,557076940
661,1706905718,557137241,1706905718,557181803
662,1706905718,557242105,1706905718,557286772
663,1706905718,557353539,1706905718,557407546
664,1706905718,557467917,1706905718,557515798
665,1706905718,557573151,1706905718,557621036
666,1706905718,557678384,1706905718,557726140
667,1706905718,557786642,1706905718,557831284
668,1706905718,557891719,1706905718,557939406
669,1706905718,557996883,1706905718,558044670
670,1706905718,558102095,1706905718,558149860
671,1706905718,558207099,1706905718,558258138
672,1706905718,558318540,1706905718,558356520
673,1706905718,558434104,1706905718,558479061
674,1706905718,558539916,1706905718,558584945
675,1706905718,558642697,1706905718,558690831
676,1706905718,558748483,1706905718,558796548
677,1706905718,558854174,1706905718,558902290
678,1706905718,558959968,1706905718,559008067
679,1706905718,559068889,1706905718,559120164
680,1706905718,559181021,1706905718,559225818
681,1706905718,559286697,1706905718,559331245
682,1706905718,559391523,1706905718,559436161
683,1706905718,559494937,1706905718,559539575
684,1706905718,559599756,1706905718,559644024
685,1706905718,559703923,1706905718,559751377
686,1706905718,559808212,1706905718,559855839
687,1706905718,559912631,1706905718,559979229
688,1706905718,560039178,1706905718,560083497
689,1706905718,560143390,1706905718,560190952
690,1706905718,560250908,1706905718,560295086
691,1706905718,560355004,1706905718,560402402
692,1706905718,560462657,1706905718,560510263
693,1706905718,560570428,1706905718,560614656
694,1706905718,560674604,1706905718,560725232
